,tensor_location,criterion_score,layer_name,value_before,value_after,bit_i,time_per_seu_(s)
0,"(148,)",0.7608,encoder.layers.encoder_layer_10.mlp.3.bias,0.0012059925,-0.001205992535687983,0,-9.506020117800109
1,"(252,)",0.7608,encoder.layers.encoder_layer_10.mlp.3.bias,-0.0034736467,0.003473646705970168,0,-9.506020117800109
2,"(308,)",0.7612,encoder.layers.encoder_layer_10.mlp.3.bias,0.015778225,-0.015778224915266037,0,-9.506020117800109
3,"(398,)",0.7608,encoder.layers.encoder_layer_10.mlp.3.bias,-0.006083033,0.006083033047616482,0,-9.506020117800109
4,"(411,)",0.7608,encoder.layers.encoder_layer_10.mlp.3.bias,0.008437394,-0.00843739416450262,0,-9.506020117800109
5,"(492,)",0.7608,encoder.layers.encoder_layer_10.mlp.3.bias,0.002050776,-0.002050776034593582,0,-9.506020117800109
6,"(553,)",0.7608,encoder.layers.encoder_layer_10.mlp.3.bias,0.018109154,-0.01810915395617485,0,-9.506020117800109
7,"(568,)",0.7608,encoder.layers.encoder_layer_10.mlp.3.bias,-0.0049086106,0.004908610600978136,0,-9.506020117800109
8,"(583,)",0.7608,encoder.layers.encoder_layer_10.mlp.3.bias,0.003568371,-0.003568371059373021,0,-9.506020117800109
9,"(668,)",0.7608,encoder.layers.encoder_layer_10.mlp.3.bias,-0.012701449,0.012701448984444141,0,-9.506020117800109
0,"(152,)",0.7608,encoder.layers.encoder_layer_11.ln_1.weight,0.33459657,-0.33459657430648804,0,-9.801364771071349
1,"(195,)",0.761,encoder.layers.encoder_layer_11.ln_1.weight,0.10499142,-0.10499142110347748,0,-9.801364771071349
2,"(225,)",0.7616,encoder.layers.encoder_layer_11.ln_1.weight,0.35181373,-0.35181373357772827,0,-9.801364771071349
3,"(285,)",0.7614,encoder.layers.encoder_layer_11.ln_1.weight,0.38569367,-0.38569366931915283,0,-9.801364771071349
4,"(337,)",0.7604,encoder.layers.encoder_layer_11.ln_1.weight,0.09038909,-0.09038908779621124,0,-9.801364771071349
5,"(394,)",0.761,encoder.layers.encoder_layer_11.ln_1.weight,0.35553297,-0.3555329740047455,0,-9.801364771071349
6,"(401,)",0.7598,encoder.layers.encoder_layer_11.ln_1.weight,0.2206983,-0.2206982970237732,0,-9.801364771071349
7,"(406,)",0.7608,encoder.layers.encoder_layer_11.ln_1.weight,0.22466987,-0.22466987371444702,0,-9.801364771071349
8,"(418,)",0.7612,encoder.layers.encoder_layer_11.ln_1.weight,0.31630853,-0.31630852818489075,0,-9.801364771071349
9,"(434,)",0.761,encoder.layers.encoder_layer_11.ln_1.weight,0.37758914,-0.3775891363620758,0,-9.801364771071349
10,"(560,)",0.7604,encoder.layers.encoder_layer_11.ln_1.weight,-0.12321185,0.12321185320615768,0,-9.801364771071349
11,"(610,)",0.7612,encoder.layers.encoder_layer_11.ln_1.weight,0.29723227,-0.2972322702407837,0,-9.801364771071349
12,"(672,)",0.7606,encoder.layers.encoder_layer_11.ln_1.weight,0.20953655,-0.20953655242919922,0,-9.801364771071349
13,"(765,)",0.7604,encoder.layers.encoder_layer_11.ln_1.weight,0.09268699,-0.09268698841333389,0,-9.801364771071349
0,"(4,)",0.761,encoder.layers.encoder_layer_11.ln_1.bias,-0.07257506,0.07257506251335144,0,-9.889668150636266
1,"(93,)",0.7608,encoder.layers.encoder_layer_11.ln_1.bias,-0.013762181,0.01376218069344759,0,-9.889668150636266
2,"(128,)",0.7608,encoder.layers.encoder_layer_11.ln_1.bias,0.019190004,-0.019190004095435143,0,-9.889668150636266
3,"(223,)",0.761,encoder.layers.encoder_layer_11.ln_1.bias,0.11206682,-0.11206682026386261,0,-9.889668150636266
4,"(253,)",0.7608,encoder.layers.encoder_layer_11.ln_1.bias,-0.0056984858,0.005698485765606165,0,-9.889668150636266
5,"(263,)",0.7606,encoder.layers.encoder_layer_11.ln_1.bias,0.058115825,-0.058115825057029724,0,-9.889668150636266
6,"(283,)",0.7602,encoder.layers.encoder_layer_11.ln_1.bias,-0.10494518,0.10494518280029297,0,-9.889668150636266
7,"(361,)",0.7608,encoder.layers.encoder_layer_11.ln_1.bias,-0.00351967,0.003519670106470585,0,-9.889668150636266
8,"(483,)",0.7608,encoder.layers.encoder_layer_11.ln_1.bias,-0.0012698125,0.0012698124628514051,0,-9.889668150636266
9,"(495,)",0.7606,encoder.layers.encoder_layer_11.ln_1.bias,-0.043491036,0.04349103569984436,0,-9.889668150636266
10,"(522,)",0.7608,encoder.layers.encoder_layer_11.ln_1.bias,-0.03859513,0.03859512880444527,0,-9.889668150636266
0,"(66, 571)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,-0.039375775,0.039375774562358856,0,-10.058331703916641
1,"(108, 528)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,0.023202568,-0.023202568292617798,0,-10.058331703916641
2,"(778, 297)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,-0.019846668,0.01984666846692562,0,-10.058331703916641
3,"(851, 636)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,-0.040227786,0.04022778570652008,0,-10.058331703916641
4,"(1149, 155)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,0.025930913,-0.025930913165211678,0,-10.058331703916641
5,"(1269, 459)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,0.0044158497,-0.004415849689394236,0,-10.058331703916641
6,"(1444, 446)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,-0.013771872,0.013771872036159039,0,-10.058331703916641
7,"(1525, 714)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,0.027807772,-0.027807772159576416,0,-10.058331703916641
8,"(1671, 224)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,-0.0056427517,0.005642751697450876,0,-10.058331703916641
9,"(1822, 737)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,-0.010917671,0.010917671024799347,0,-10.058331703916641
10,"(2131, 0)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,-0.0073976954,0.007397695444524288,0,-10.058331703916641
11,"(2263, 55)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_weight,-0.027431905,0.027431905269622803,0,-10.058331703916641
0,"(653,)",0.7606,encoder.layers.encoder_layer_11.self_attention.in_proj_bias,0.063165694,-0.06316569447517395,0,-9.792257284666752
1,"(658,)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_bias,0.11485117,-0.11485116928815842,0,-9.792257284666752
2,"(667,)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_bias,-0.04914783,0.049147829413414,0,-9.792257284666752
3,"(735,)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_bias,0.0840615,-0.08406150341033936,0,-9.792257284666752
4,"(763,)",0.7606,encoder.layers.encoder_layer_11.self_attention.in_proj_bias,-0.06055515,0.060555148869752884,0,-9.792257284666752
5,"(802,)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_bias,-0.017767293,0.017767293378710747,0,-9.792257284666752
6,"(885,)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_bias,-0.011634954,0.011634954251348972,0,-9.792257284666752
7,"(1069,)",0.7608,encoder.layers.encoder_layer_11.self_attention.in_proj_bias,-0.00083083124,0.0008308312389999628,0,-9.792257284666752
8,"(2253,)",0.7604,encoder.layers.encoder_layer_11.self_attention.in_proj_bias,0.02040964,-0.020409639924764633,0,-9.792257284666752
0,"(7, 326)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,-0.01402954,0.014029540121555328,0,-9.840434739615375
1,"(12, 276)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,0.024202239,-0.024202238768339157,0,-9.840434739615375
2,"(18, 369)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,-0.0041241953,0.0041241953149437904,0,-9.840434739615375
3,"(143, 606)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,0.027837064,-0.027837064117193222,0,-9.840434739615375
4,"(155, 196)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,0.01128056,-0.011280559934675694,0,-9.840434739615375
5,"(159, 531)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,0.013386366,-0.013386365957558155,0,-9.840434739615375
6,"(289, 69)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,-0.030628676,0.03062867559492588,0,-9.840434739615375
7,"(402, 226)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,-0.016560227,0.016560226678848267,0,-9.840434739615375
8,"(501, 59)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,0.0042515225,-0.0042515224777162075,0,-9.840434739615375
9,"(546, 213)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,0.003336674,-0.003336674068123102,0,-9.840434739615375
10,"(687, 285)",0.7606,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,-0.027462829,0.027462828904390335,0,-9.840434739615375
11,"(714, 238)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,-0.016186459,0.016186458989977837,0,-9.840434739615375
12,"(756, 484)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.weight,-0.012829239,0.012829238548874855,0,-9.840434739615375
0,"(169,)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.bias,-0.002061249,0.002061248989775777,0,-9.818147662333407
1,"(170,)",0.7606,encoder.layers.encoder_layer_11.self_attention.out_proj.bias,0.008780159,-0.008780159056186676,0,-9.818147662333407
2,"(176,)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.bias,-0.0037671172,0.0037671171594411135,0,-9.818147662333407
3,"(222,)",0.7606,encoder.layers.encoder_layer_11.self_attention.out_proj.bias,0.0074863187,-0.007486318703740835,0,-9.818147662333407
4,"(337,)",0.7608,encoder.layers.encoder_layer_11.self_attention.out_proj.bias,-0.011295605,0.011295605450868607,0,-9.818147662333407
5,"(544,)",0.761,encoder.layers.encoder_layer_11.self_attention.out_proj.bias,-0.004794513,0.004794512875378132,0,-9.818147662333407
0,"(13,)",0.7616,encoder.layers.encoder_layer_11.ln_2.weight,0.6333832,-0.6333832144737244,0,-9.913115322875
1,"(252,)",0.7618,encoder.layers.encoder_layer_11.ln_2.weight,0.6256469,-0.6256468892097473,0,-9.913115322875
2,"(445,)",0.7604,encoder.layers.encoder_layer_11.ln_2.weight,0.64724416,-0.6472441554069519,0,-9.913115322875
3,"(532,)",0.7612,encoder.layers.encoder_layer_11.ln_2.weight,0.60929424,-0.6092942357063293,0,-9.913115322875
4,"(557,)",0.7604,encoder.layers.encoder_layer_11.ln_2.weight,0.5100808,-0.5100808143615723,0,-9.913115322875
5,"(662,)",0.7604,encoder.layers.encoder_layer_11.ln_2.weight,0.6537523,-0.653752326965332,0,-9.913115322875
6,"(713,)",0.7598,encoder.layers.encoder_layer_11.ln_2.weight,0.6462057,-0.646205723285675,0,-9.913115322875
7,"(767,)",0.7606,encoder.layers.encoder_layer_11.ln_2.weight,0.5365623,-0.5365623235702515,0,-9.913115322875
0,"(17,)",0.7606,encoder.layers.encoder_layer_11.ln_2.bias,0.15625069,-0.15625068545341492,0,-9.831394368545345
1,"(45,)",0.7608,encoder.layers.encoder_layer_11.ln_2.bias,0.017353589,-0.017353588715195656,0,-9.831394368545345
2,"(159,)",0.7608,encoder.layers.encoder_layer_11.ln_2.bias,0.047699988,-0.04769998788833618,0,-9.831394368545345
3,"(264,)",0.7608,encoder.layers.encoder_layer_11.ln_2.bias,-0.08564353,0.08564352989196777,0,-9.831394368545345
4,"(286,)",0.7606,encoder.layers.encoder_layer_11.ln_2.bias,0.029008104,-0.029008103534579277,0,-9.831394368545345
5,"(354,)",0.7608,encoder.layers.encoder_layer_11.ln_2.bias,-0.027459312,0.027459312230348587,0,-9.831394368545345
6,"(560,)",0.7608,encoder.layers.encoder_layer_11.ln_2.bias,0.02137384,-0.021373840048909187,0,-9.831394368545345
7,"(563,)",0.7608,encoder.layers.encoder_layer_11.ln_2.bias,0.03124772,-0.03124772012233734,0,-9.831394368545345
8,"(609,)",0.7608,encoder.layers.encoder_layer_11.ln_2.bias,0.14465342,-0.14465342462062836,0,-9.831394368545345
9,"(635,)",0.7608,encoder.layers.encoder_layer_11.ln_2.bias,0.0040477184,-0.0040477183647453785,0,-9.831394368545345
10,"(742,)",0.7604,encoder.layers.encoder_layer_11.ln_2.bias,0.16397913,-0.16397912800312042,0,-9.831394368545345
0,"(182, 467)",0.7608,encoder.layers.encoder_layer_11.mlp.0.weight,0.01735408,-0.017354080453515053,0,-10.353527685714393
1,"(582, 575)",0.7608,encoder.layers.encoder_layer_11.mlp.0.weight,0.0049678176,-0.004967817571014166,0,-10.353527685714393
2,"(1975, 224)",0.7608,encoder.layers.encoder_layer_11.mlp.0.weight,-0.0040661967,0.004066196735948324,0,-10.353527685714393
3,"(2014, 700)",0.7608,encoder.layers.encoder_layer_11.mlp.0.weight,-0.0037648415,0.0037648414727300406,0,-10.353527685714393
4,"(2460, 431)",0.7608,encoder.layers.encoder_layer_11.mlp.0.weight,-0.05361647,0.0536164715886116,0,-10.353527685714393
5,"(2610, 40)",0.7608,encoder.layers.encoder_layer_11.mlp.0.weight,0.005981028,-0.005981028079986572,0,-10.353527685714393
6,"(2960, 533)",0.7608,encoder.layers.encoder_layer_11.mlp.0.weight,-0.039014313,0.039014313369989395,0,-10.353527685714393
0,"(189,)",0.7608,encoder.layers.encoder_layer_11.mlp.0.bias,-0.007992336,0.007992335595190525,0,-9.782662976111169
1,"(249,)",0.7608,encoder.layers.encoder_layer_11.mlp.0.bias,-0.02383402,0.023834019899368286,0,-9.782662976111169
2,"(1062,)",0.7608,encoder.layers.encoder_layer_11.mlp.0.bias,-0.019817695,0.019817695021629333,0,-9.782662976111169
3,"(1301,)",0.7608,encoder.layers.encoder_layer_11.mlp.0.bias,-0.011926144,0.011926144361495972,0,-9.782662976111169
4,"(1560,)",0.7608,encoder.layers.encoder_layer_11.mlp.0.bias,-0.025590261,0.025590261444449425,0,-9.782662976111169
5,"(1812,)",0.7608,encoder.layers.encoder_layer_11.mlp.0.bias,-0.027184125,0.027184125036001205,0,-9.782662976111169
6,"(1984,)",0.7608,encoder.layers.encoder_layer_11.mlp.0.bias,-0.038660605,0.03866060450673103,0,-9.782662976111169
7,"(2257,)",0.7608,encoder.layers.encoder_layer_11.mlp.0.bias,-0.021119269,0.021119268611073494,0,-9.782662976111169
8,"(2934,)",0.7608,encoder.layers.encoder_layer_11.mlp.0.bias,-0.018326718,0.018326718360185623,0,-9.782662976111169
0,"(1, 2916)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.007971793,-0.007971793413162231,0,-10.397969061117692
1,"(38, 447)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.00035937203,-0.00035937203210778534,0,-10.397969061117692
2,"(75, 1976)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.0154658295,-0.015465829521417618,0,-10.397969061117692
3,"(223, 886)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.020371128,-0.020371127873659134,0,-10.397969061117692
4,"(225, 2807)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,-0.012222387,0.01222238689661026,0,-10.397969061117692
5,"(247, 644)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,-0.017670648,0.01767064817249775,0,-10.397969061117692
6,"(260, 660)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.010942944,-0.010942944325506687,0,-10.397969061117692
7,"(283, 31)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.009125768,-0.009125768207013607,0,-10.397969061117692
8,"(336, 1243)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.009865096,-0.00986509583890438,0,-10.397969061117692
9,"(349, 2970)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,-0.015318961,0.015318960882723331,0,-10.397969061117692
10,"(354, 941)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.019571085,-0.019571084529161453,0,-10.397969061117692
11,"(379, 1299)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.008302573,-0.00830257311463356,0,-10.397969061117692
12,"(425, 806)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,-0.007498635,0.007498634979128838,0,-10.397969061117692
13,"(448, 194)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.023162298,-0.023162297904491425,0,-10.397969061117692
14,"(478, 1681)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.042770945,-0.04277094453573227,0,-10.397969061117692
15,"(529, 1377)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,0.002451045,-0.002451044972985983,0,-10.397969061117692
16,"(714, 601)",0.7608,encoder.layers.encoder_layer_11.mlp.3.weight,-0.016035756,0.01603575609624386,0,-10.397969061117692
0,"(7,)",0.7608,encoder.layers.encoder_layer_11.mlp.3.bias,0.0010753736,-0.0010753736132755876,0,-10.442829099099981
1,"(83,)",0.7608,encoder.layers.encoder_layer_11.mlp.3.bias,-0.0029620973,0.002962097292765975,0,-10.442829099099981
2,"(90,)",0.7608,encoder.layers.encoder_layer_11.mlp.3.bias,0.0013116328,-0.0013116328045725822,0,-10.442829099099981
3,"(263,)",0.7608,encoder.layers.encoder_layer_11.mlp.3.bias,0.00071946665,-0.0007194666541181505,0,-10.442829099099981
4,"(325,)",0.7608,encoder.layers.encoder_layer_11.mlp.3.bias,-0.0045324923,0.004532492253929377,0,-10.442829099099981
5,"(404,)",0.7608,encoder.layers.encoder_layer_11.mlp.3.bias,0.00069282844,-0.0006928284419700503,0,-10.442829099099981
6,"(513,)",0.7608,encoder.layers.encoder_layer_11.mlp.3.bias,0.0010634573,-0.0010634573409333825,0,-10.442829099099981
7,"(520,)",0.7608,encoder.layers.encoder_layer_11.mlp.3.bias,-0.00022766601,0.00022766600886825472,0,-10.442829099099981
8,"(572,)",0.7608,encoder.layers.encoder_layer_11.mlp.3.bias,-0.0009903065,0.000990306492894888,0,-10.442829099099981
9,"(676,)",0.7606,encoder.layers.encoder_layer_11.mlp.3.bias,0.0033641611,-0.0033641611225903034,0,-10.442829099099981
0,"(49,)",0.7608,encoder.ln.weight,0.57308143,-0.5730814337730408,0,-10.456463063875162
1,"(119,)",0.7608,encoder.ln.weight,0.56533265,-0.5653326511383057,0,-10.456463063875162
2,"(163,)",0.7602,encoder.ln.weight,0.7405145,-0.7405145168304443,0,-10.456463063875162
3,"(170,)",0.7616,encoder.ln.weight,0.8127314,-0.8127313852310181,0,-10.456463063875162
4,"(171,)",0.7594,encoder.ln.weight,0.7812635,-0.7812634706497192,0,-10.456463063875162
5,"(491,)",0.7612,encoder.ln.weight,0.72826606,-0.7282660603523254,0,-10.456463063875162
6,"(550,)",0.7612,encoder.ln.weight,0.8515378,-0.851537823677063,0,-10.456463063875162
7,"(686,)",0.7612,encoder.ln.weight,0.6409816,-0.6409816145896912,0,-10.456463063875162
0,"(146,)",0.7606,encoder.ln.bias,-0.018236708,0.018236707895994186,0,-10.585980365332944
1,"(218,)",0.7608,encoder.ln.bias,-0.04542478,0.04542478173971176,0,-10.585980365332944
2,"(639,)",0.7608,encoder.ln.bias,-0.011874647,0.011874646879732609,0,-10.585980365332944
0,"(38, 77)",0.7608,heads.head.weight,-0.06305469,0.06305468827486038,0,-10.788494646750223
1,"(137, 744)",0.7608,heads.head.weight,0.009100882,-0.009100882336497307,0,-10.788494646750223
2,"(396, 230)",0.7608,heads.head.weight,-0.031456634,0.031456634402275085,0,-10.788494646750223
3,"(573, 226)",0.7608,heads.head.weight,-0.016444353,0.016444353386759758,0,-10.788494646750223
0,"(32,)",0.7608,heads.head.bias,0.014778076,-0.014778075739741325,0,-10.592668954599988
1,"(48,)",0.7608,heads.head.bias,-0.02576582,0.02576581947505474,0,-10.592668954599988
2,"(108,)",0.7608,heads.head.bias,-0.020500993,0.020500993356108665,0,-10.592668954599988
3,"(116,)",0.7608,heads.head.bias,-0.012542681,0.012542680837213993,0,-10.592668954599988
4,"(168,)",0.7608,heads.head.bias,0.019715117,-0.019715117290616035,0,-10.592668954599988
5,"(376,)",0.7608,heads.head.bias,-0.019107105,0.01910710521042347,0,-10.592668954599988
6,"(410,)",0.7608,heads.head.bias,-0.0030692948,0.003069294849410653,0,-10.592668954599988
7,"(426,)",0.7608,heads.head.bias,-0.022456368,0.022456368431448936,0,-10.592668954599988
8,"(581,)",0.7608,heads.head.bias,-0.009707168,0.009707167744636536,0,-10.592668954599988
9,"(602,)",0.7608,heads.head.bias,-0.009856792,0.00985679216682911,0,-10.592668954599988
10,"(659,)",0.7608,heads.head.bias,0.00067604927,-0.0006760492688044906,0,-10.592668954599988
11,"(777,)",0.7608,heads.head.bias,-0.009027253,0.009027252905070782,0,-10.592668954599988
12,"(900,)",0.7608,heads.head.bias,-0.032360554,0.03236055374145508,0,-10.592668954599988
13,"(902,)",0.7608,heads.head.bias,0.02069961,-0.02069960907101631,0,-10.592668954599988
